"","Variable","Phenotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"479","k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__Rikenellaceae_g__","HCC",709.738936039101,-0.0551848811451556,0.147048122117785,-0.375284501089737,0.707448891584998,0.998865882745812
"480","g__AF12","HCC",161.281555144305,0.562591913358469,0.201660036294948,2.78980368988738,0.00527400088488225,0.0232596962102499
"481","g__Alistipes","HCC",2.49521119935249,-0.143981888724351,0.0914424152299587,-1.57456349290716,0.115357235093021,0.310022569312494
"482","k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__S24-7_g__","HCC",5506.27072488117,-1.11486646671042,0.131688938085656,-8.4659082449679,2.54164203867454e-17,5.46453038315025e-16
"483","g__Chryseobacterium","HCC",3.03448427317316,0.00175133981944893,0.0819450477793037,0.0213721251852299,0.982948809365327,0.999981343543456
"484","g__Cloacibacterium","HCC",1.02750086723783,-0.0628882924732103,0.140626151053136,-0.447201974897597,0.654729235601719,0.994489743553685
"485","k__Bacteria_p__Bacteroidetes_c__Flavobacteriia_o__Flavobacteriales_f__Flavobacteriaceae_g__","HCC",2.01659597455277,-0.00712698802988232,0.100433052819747,-0.0709625748673951,0.943427541297598,0.99996288993704
"486","k__Bacteria_p__Bacteroidetes_c__Sphingobacteriia_o__Sphingobacteriales_f__Sphingobacteriaceae_g__","HCC",1.02753673858751,-0.0628897455137668,0.140626175109207,-0.447212231043958,0.654721831095809,0.994489743553685
"487","g__Chlamydia","HCC",1.02512399748503,0.0117440790044967,0.140780800501951,0.0834210273178124,0.933516769402294,0.99996288993704
"488","k__Bacteria_p__Cyanobacteria_c__4C0d-2_o__MLE1-12_f___g__","HCC",1.02510767556588,0.0524639427275696,0.140937648717281,0.372249311699611,0.709707234433744,0.998865882745812
"489","k__Bacteria_p__Cyanobacteria_c__4C0d-2_o__YS2_f___g__","HCC",24.1525046818306,-0.26022130411415,0.0918625988872874,-2.83272308062429,0.00461533495460236,0.0208904634787264
"490","k__Bacteria_p__Cyanobacteria_c__Chloroplast_o__CAB-I_f___g__","HCC",2.01177341022785,-2.35128890620181e-06,0.100558062119472,-2.33824007408602e-05,0.999981343543456,0.999981343543456
"491","k__Bacteria_p__Cyanobacteria_c__Chloroplast_o__Streptophyta_f___g__","HCC",5.12323091504364,-0.0465272420527569,0.0631327294522553,-0.736974980432988,0.461137564514599,0.852856570930227
"492","g__Mucispirillum","HCC",492.554967574306,-0.107660255490465,0.212108639940647,-0.507571287622184,0.611754030784676,0.994489743553685
"493","k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f___g__","HCC",2.02861186186964,0.00947511819428734,0.100165828796039,0.0945943173253312,0.924637063713752,0.99996288993704
"494","g__Anoxybacillus","HCC",2.06467546644351,-0.0764995132745284,0.0993628673841643,-0.769900419426909,0.441358965101278,0.843486022193553
"495","g__Bacillus","HCC",17.2563547797306,0.0067748302993419,0.0340952435867696,0.198703091300712,0.842495005736583,0.99996288993704
"496","g__Geobacillus","HCC",9.35589184477575,0.0199024675760243,0.0948893207233041,0.209744019920425,0.833867466696669,0.99996288993704
"497","g__Oceanobacillus","HCC",2.04298921077884,0.0427702131298035,0.0999314190137408,0.427995654939339,0.668654283819961,0.997835003935595
"498","g__Brevibacillus","HCC",1.04441895523272,-0.109976833252542,0.139878415711835,-0.786231619030532,0.431731805190436,0.834358095424214
"499","k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f__Planococcaceae_g__","HCC",7.40142922083093,0.111894700490496,0.0558001471837283,2.00527608147825,0.0449335403937768,0.138010159780886
"500","g__Lysinibacillus","HCC",1.02510290162121,0.0524638470959592,0.140877418535659,0.372407782888777,0.709589260089654,0.998865882745812
"501","g__Rummeliibacillus","HCC",2.02378160643656,0.0165991465191786,0.100287298793733,0.165515939893037,0.868537904644452,0.99996288993704
"502","g__Sporosarcina","HCC",6.34766162540587,0.124683184446846,0.0587882276577641,2.12088694309157,0.033931317708413,0.110116729166925
"503","g__Jeotgalicoccus","HCC",1.12370272574408,-0.0163416526466705,0.135524999002923,-0.120580356147563,0.90402342882119,0.99996288993704
"504","k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f__Staphylococcaceae_g__Staphylococcus","HCC",23.5090619625858,0.105022053026226,0.0418624339377604,2.50874216206276,0.012116188757575,0.0484647550303002
"505","g__Gemella","HCC",1.02752987585676,0.0317958918976303,0.140648363607269,0.226066561189533,0.821149651675924,0.99996288993704
"506","k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f___g__","HCC",4.1101789198968,0.04195377493185,0.0705116420733473,0.594990751856397,0.551849652860356,0.960334952666492
"507","k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f__Aerococcaceae_g__","HCC",3.13551785865371,0.0873668176163189,0.0811832190926509,1.07616843225459,0.281851935049529,0.646380437713587
"508","g__Aerococcus","HCC",3.90699439335372,0.401833698583525,0.106659535780291,3.76744278553083,0.000164928323459644,0.000915086181776089
"509","g__Enterococcus","HCC",11.8879409781692,0.321154549038798,0.0671486603729775,4.78273948065299,1.72922180267631e-06,1.35193704572876e-05
"510","g__Tetragenococcus","HCC",2.94468441406036,-0.00233569232951423,0.111603757210481,-0.0209284381448664,0.983302741229954,0.999981343543456
"511","g__Lactobacillus","HCC",1031.90787905577,0.594988296048264,0.16990958769265,3.50179353695179,0.000462137587176109,0.00248398953107159
"512","k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f__Leuconostocaceae_g__","HCC",2.48503729391955,0.530012558748025,0.113352041769264,4.6758095441007,2.9279625465258e-06,2.09837315834349e-05
"513","g__Leuconostoc","HCC",2.42247525581042,0.474852091987188,0.115005964689188,4.12893447109904,3.644482439447e-05,0.000216155510201684
"514","g__Weissella","HCC",2.01899008805238,0.00998168656881125,0.100396491656936,0.0994226631237237,0.920802689339451,0.99996288993704
"515","g__Lactococcus","HCC",6.2494214078153,-0.0155510527538129,0.0572926756178824,-0.271431777030833,0.786058964535864,0.99996288993704
"516","g__Streptococcus","HCC",16.9671398198203,0.190309789210475,0.0440000029192922,4.32522219508835,1.52378191670029e-05,9.70705517305373e-05
"517","g__Turicibacter","HCC",26.3470769717143,-4.02242816655306,0.212370438008817,-18.9406218881842,5.27701234628847e-80,3.02548707853872e-78
"518","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f___g__","HCC",6068.95111483416,0.0924361374538546,0.100517262683474,0.919604603091242,0.357779420400776,0.741422413360645
"519","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Mogibacteriaceae]_g__","HCC",27.5918987456951,0.029885529986563,0.0741417560847315,0.403086351939235,0.686884700477282,0.998865882745812
"520","g__Anaerococcus","HCC",1.06831188112753,-0.174662620123921,0.140254053432743,-1.24533028350356,0.213010368317202,0.530982367399402
"521","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Christensenellaceae_g__","HCC",10.31378192898,-0.183637050558969,0.0971121612524967,-1.89097892777304,0.0586271572073569,0.173859845511472
"522","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Clostridiaceae_g__","HCC",79.0172112213147,0.31278504003199,0.135943197965868,2.30085097829258,0.0214000558108447,0.0783150978609636
"523","g__02d06","HCC",2.08390988824451,0.0033175061657055,0.0988464040468801,0.0335622342329429,0.973226238006569,0.999981343543456
"524","g__Candidatus Arthromitus","HCC",6.56862639399482,-3.61571933551826,0.190433553607747,-18.9867765791205,2.19388933914388e-80,1.88674483166374e-78
"525","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Clostridiaceae_g__Clostridium","HCC",11.709401603287,-0.104975469697154,0.0437492393405996,-2.39948102594178,0.0164183306905619,0.0613902799734053
"526","g__Sarcina","HCC",1.6480574102384,0.13546284339679,0.129994416482513,1.04206662918489,0.2973807888819,0.65242866191089
"527","g__SMB53","HCC",4.53419900868856,0.34280012157093,0.129837848793307,2.64021719981394,0.00828529087469069,0.0347578056206536
"528","g__Thermoanaerobacterium","HCC",2.05983643874208,-0.0359942789014254,0.0994546146014831,-0.361916629466167,0.717414332637023,0.998865882745812
"529","g__Dehalobacterium","HCC",69.8773263170281,-0.122016888780119,0.118444621453574,-1.03015981040511,0.302934992347555,0.65242866191089
"530","g__Anaerofustis","HCC",2.15608842459039,-0.032261833635459,0.0972349744582339,-0.331792483262457,0.74004596056404,0.99996288993704
"531","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__","HCC",1608.87359259017,-0.184986790519776,0.0914756734170979,-2.02225120198131,0.043150407091515,0.13494309126801
"532","g__[Ruminococcus]","HCC",791.888741080002,0.680967127535196,0.126945909616228,5.36423055767484,8.12950112460389e-08,7.76818996351038e-07
"533","g__Anaerostipes","HCC",2.23786882486022,-0.270614959088433,0.101766039279264,-2.65918729868043,0.0078329404326629,0.0336816438604505
"534","g__Blautia","HCC",14.0707201053782,-0.34657856192099,0.0617713646298802,-5.61066707846927,2.01548175562547e-08,2.16664288729738e-07
"535","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Clostridium","HCC",1.06608231817484,-0.168340824535661,0.138173357467612,-1.21833056401717,0.223098379852941,0.548184590495799
"536","g__Coprococcus","HCC",126.216125447166,0.711781831363245,0.102819331269669,6.92264599053285,4.43284569950753e-12,8.47166067016994e-11
"537","g__Dorea","HCC",90.2754965482566,0.0536120356873035,0.119744880265807,0.447718813266142,0.654356142336731,0.994489743553685
"538","g__Roseburia","HCC",58.6591504153746,0.753181999260962,0.112791378569295,6.67765576425002,2.42794502390855e-11,3.79642312829336e-10
"539","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptococcaceae_g__","HCC",19.15891528371,0.252622263356109,0.210432153828265,1.20049269448753,0.229948048208216,0.557057243546663
"540","g__rc4-4","HCC",1.12616262030307,-0.319054166547662,0.144183405464241,-2.21283555843597,0.026908984799146,0.0925669077090623
"541","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptostreptococcaceae_g__","HCC",171.052685461424,1.51881680293174,0.175764314862638,8.6412125471471,5.56195346271152e-18,1.36665142226626e-16
"542","g__[Clostridium]","HCC",1.03956453496172,0.0905996324082646,0.140329851305898,0.645619100748357,0.518526064179272,0.938826294403101
"543","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__","HCC",478.845620393186,-0.27976649202978,0.0859746987327958,-3.25405609037698,0.0011376981400288,0.00575541412014571
"544","g__Anaerotruncus","HCC",6.12905015626938,0.59042771377245,0.196472915441585,3.00513540222797,0.00265462645373249,0.0123404256768105
"545","g__Faecalibacterium","HCC",3.03687270389636,-0.0189225957204655,0.081914570725967,-0.231004027156148,0.817311673421688,0.99996288993704
"546","g__Oscillospira","HCC",1701.53246493158,0.582441928679459,0.115126153812813,5.05916257418334,4.21101730173134e-07,3.62147487948896e-06
"547","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__Ruminococcus","HCC",360.365291338055,-0.0978674849993233,0.100348672138011,-0.975274340100134,0.329424195197059,0.690987336267003
"548","g__Veillonella","HCC",5.05109494370422,0.00371156573802881,0.0635856107356551,0.0583711581140414,0.953452988079503,0.99996288993704
"549","k__Bacteria_p__Firmicutes_c__Clostridia_o__SHA-98_f___g__","HCC",1.02512693545338,-0.0560359612341718,0.140742926404126,-0.398144067811063,0.69052399233526,0.998865882745812
"550","g__Caldicellulosiruptor","HCC",3.09946953188049,0.0153889374931822,0.0811802415436529,0.189565061652436,0.849649967485903,0.99996288993704
"551","k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__","HCC",81.4952502541157,0.798358948028817,0.169864011496469,4.69998877923245,2.60175786025939e-06,1.94566239984615e-05
"552","g__[Eubacterium]","HCC",2.17537429717517,-0.0200518958179668,0.0982083360551448,-0.20417712613222,0.838215085537032,0.99996288993704
"553","g__Allobaculum","HCC",2526.08042793865,1.24117124202658,0.198073352003904,6.26622021321733,3.69917111438167e-10,4.89428793595113e-09
"554","k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__Clostridium","HCC",2.65152323171219,0.384209860246715,0.101771646181779,3.77521514745334,0.000159869619984993,0.000915086181776089
"555","g__Coprobacillus","HCC",4.29768353164113,-0.85345289092745,0.0897081858601252,-9.51365678331931,1.84075493039096e-21,5.27683080045407e-20
"556","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o___f___g__","HCC",1.15982546979343,-0.288518107892024,0.133113414387815,-2.16746080189522,0.0301997354442952,0.0998914326234378
"557","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Caulobacterales_f__Caulobacteraceae_g__","HCC",6.90455354489752,0.208105701519053,0.113177778175953,1.83875054690966,0.0659518850298139,0.1890620704188
"558","g__Mycoplana","HCC",1.06120571116253,0.145974734401005,0.139949917022955,1.0430498102908,0.296925223989249,0.65242866191089
"559","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__RF32_f___g__","HCC",2.05269575558914,-0.045933922153946,0.0995561868460295,-0.461386917369444,0.644521035951738,0.994489743553685
"560","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f___g__","HCC",2.1007726989889,-0.0338707700405698,0.0984906503964201,-0.343898328463074,0.730922748981677,0.998865882745812
"561","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f__Bradyrhizobiaceae_g__","HCC",3.06334850187552,0.0144398254879605,0.081601855000684,0.17695462300262,0.859544032603132,0.99996288993704
"562","g__Ochrobactrum","HCC",2.02139571881897,0.0132944050971939,0.100341795504322,0.132491201999882,0.894595781466466,0.99996288993704
"563","g__Devosia","HCC",2.02380120660206,-0.017747809232237,0.100257118980413,-0.177022932762555,0.859490376308614,0.99996288993704
"564","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f__Methylobacteriaceae_g__","HCC",3.07057179736225,0.0209730279652571,0.0815526083089314,0.257171761886618,0.797046181806186,0.99996288993704
"565","g__Methylobacterium","HCC",1.02512334789234,-0.0289335816747553,0.140720948251564,-0.205609626954982,0.837095856977864,0.99996288993704
"566","g__Agrobacterium","HCC",2.05267333061534,-0.0594670533940792,0.0996739309725761,-0.59661591364788,0.550763844062041,0.960334952666492
"567","g__Acetobacter","HCC",1.05880476530117,0.0477114332943425,0.139169891996096,0.342828701021634,0.731727332709141,0.998865882745812
"568","g__Sarcandra","HCC",1.19590855468979,-0.464401716075707,0.133150669868166,-3.48779106057458,0.00048702850836132,0.00253845161933779
"569","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Sphingomonadales_f___g__","HCC",2.03102043080047,0.026469774650844,0.100125164778556,0.264366852323154,0.79149725117106,0.99996288993704
"570","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Sphingomonadales_f__Sphingomonadaceae_g__","HCC",5.27860312300542,0.143151186526761,0.0908189722984161,1.57622557163926,0.114973827284101,0.310022569312494
"571","g__Novosphingobium","HCC",3.21468283152942,0.0806333030672636,0.0808313341505675,0.997550070336152,0.318497582718906,0.676315854662368
"572","g__Sphingobium","HCC",12.581289212639,0.130924469216022,0.110304687803784,1.18693476970732,0.235253351258899,0.561994116896258
"573","g__Sphingomonas","HCC",5.09435924671638,0.0165049785568201,0.0633405607480677,0.260575188503105,0.794420125515739,0.99996288993704
"574","k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f___g__","HCC",2.02859133826382,0.00947459448718482,0.100165812497074,0.0945891043160215,0.924641204526743,0.99996288993704
"575","g__Achromobacter","HCC",3.94158322123095,0.0231741599533323,0.0868917888738944,0.266701379424525,0.789699091750945,0.99996288993704
"576","g__Sutterella","HCC",177.725139678888,-1.17713772216752,0.210461641040846,-5.59312241578058,2.23021926974571e-08,2.25645714350742e-07
"577","g__Burkholderia","HCC",3.09223942003729,0.0358950428688762,0.0813038600308279,0.441492480864573,0.658856503808084,0.994489743553685
"578","k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Comamonadaceae_g__","HCC",15.5240318908778,0.0716235822280955,0.069601511911577,1.02905210333775,0.303455191586461,0.65242866191089
"579","g__Acidovorax","HCC",1.20296156084259,0.123010291829281,0.135866089376071,0.905378909440714,0.365264685054432,0.747922926540028
"580","g__Comamonas","HCC",2.018990578918,-0.0106758086335282,0.100370295980388,-0.106364223889649,0.91529337721544,0.99996288993704
"581","g__Delftia","HCC",2.05268524775757,0.042116034855633,0.099779479748015,0.422091145012919,0.672958491026332,0.997835003935595
"582","g__Pelomonas","HCC",1.16938194147094,0.0459232195469884,0.132840415874649,0.345702166352163,0.729566556024403,0.998865882745812
"583","k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Oxalobacteraceae_g__","HCC",3.02728936786789,-0.000309899538278161,0.0820368701552642,-0.00377756413295193,0.996985947069295,0.999981343543456
"584","g__Oxalobacter","HCC",2.18501884439139,-0.236608166536446,0.0968178202583832,-2.44384934410831,0.0145314932891876,0.0568049283122789
